CMS Page,CMS Страница
Select Page...,Избор на страница...
"If empty, the Page Title will be used","Ако е празно, ще бъде използвано заглавието на страницата"
CMS Static Block,Статичен CMS блок
Contents of a Static Block,Съдържание на статичен блок
Block,Блок
Select Block...,Избор на блок...
CMS Static Block Default Template,Шаблон по подразбиране на статичен CMS блок
Enable Block,Enable Block
Block Title,Заглавие на блока
Are you sure you wan't to delete selected items?,Are you sure you wan't to delete selected items?
Page Information,Информация за страница
Enable Page,Enable Page
Content Heading,Заглавно съдържание
Search Engine Optimisation,Search Engine Optimisation
Page in Websites,Page in Websites
Custom Design Update,Custom Design Update
New Layout,New Layout
Custom design from,Custom design from
Custom design to,Custom design to
Custom Theme,Тема по избор
Custom Layout,Оформление по избор
Group Label,Group Label
Some Label,Some Label
Tab Label,Tab Label
Field 2,Field 2
Field 3,Field 3
Field 3.1,Field 3.1
Field 3.1.1,Field 3.1.1
Field 4,Field 4
Advanced Section,Разширена секция
Advanced Admin Section,Разширена Админ секция
Design Section,Секция дизайн
General Section,Основна секция
System Section,Секция Система
Currency Setup Section,Секция Контрол на валута
Developer Section,Секция Разработчици
Web Section,Уеб секция
Store Email Addresses Section,Секция Имейл адреси на магазин
Email to a Friend,Изпрати на приятел
Configurable Product Image,Изображение на Конфигуриран продукт
Contacts Section,Секция контакти
Contacts,Контакти
Contact Us,Контакт
Enable Contact Us,Активирай Контакт с нас
Email Options,Имейл Опции
Send Emails To,Изпращане на Имейли до
Email Sender,Имейл подател
Email Template,Имейл шаблон
Default Cookie Settings,Default Cookie Settings
Cookie Lifetime,Период на валидност на Cookie
Cookie Path,Път за Cookie
Cookie Domain,Домейн за Cookie
Use HTTP Only,Изплзвай само HTTP
Cookie Restriction Mode,Cookie Restriction Mode
Cron (Scheduled Tasks),Cron (Scheduled Tasks)
For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set. All the times are in minutes.,For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set. All the times are in minutes.
Cron configuration options for group: ,Cron configuration options for group: 
Generate Schedules Every,Генериране на разписания на всеки/всяка
Schedule Ahead for,Планирай за
Missed if Not Run Within,Пропуснато ако не е стартирано до
